"Date_Time","Low_Range","Full_Range","Temp_C","station"
2023-05-25 12:33:00,123.8,126.9,17.89,5
2023-05-25 12:33:05,123.8,127.3,17.89,5
2023-05-25 12:33:10,123.8,126.9,17.89,5
2023-05-25 12:33:15,123.8,127.3,17.9,5
2023-05-25 12:33:20,123.8,126.9,17.89,5
2023-05-25 12:33:25,123.9,127.3,17.9,5
2023-05-25 12:33:30,123.8,126.9,17.89,5
2023-05-25 12:33:35,123.8,126.9,17.89,5
2023-05-25 12:33:40,123.9,127.3,17.89,5
2023-05-25 12:33:45,123.8,126.9,17.89,5
2023-05-25 12:33:50,123.8,127.3,17.9,5
2023-05-25 12:33:55,123.8,126.9,17.9,5
2023-05-25 12:34:00,123.8,126.9,17.89,5
2023-05-25 12:34:05,123.8,127.3,17.89,5
2023-05-25 12:34:10,123.9,127.3,17.9,5
2023-05-25 12:34:15,123.9,127.7,17.9,5
2023-05-25 12:34:20,123.8,127.3,17.9,5
2023-05-25 12:34:25,123.8,127.3,17.9,5
2023-05-25 12:34:30,123.9,126.9,17.89,5
2023-05-25 12:34:35,123.8,127.3,17.9,5
2023-05-25 12:34:40,123.9,127.3,17.89,5
2023-05-25 12:34:45,123.9,126.9,17.89,5
2023-05-25 12:34:50,124,127.3,17.89,5
2023-05-25 12:34:55,123.8,127.3,17.9,5
2023-05-25 12:35:00,123.9,127.3,17.9,5
2023-05-25 12:35:05,123.8,127.3,17.89,5
2023-05-25 12:35:10,123.9,127.3,17.9,5
2023-05-25 12:35:15,123.9,126.9,17.89,5
2023-05-25 12:35:20,123.9,127.3,17.9,5
2023-05-25 12:35:25,123.9,127.3,17.89,5
2023-05-25 12:35:30,123.9,126.9,17.9,5
2023-05-25 12:35:35,123.8,127.3,17.89,5
2023-05-25 12:35:40,123.8,127.3,17.9,5
2023-05-25 12:35:45,123.9,127.3,17.9,5
2023-05-25 12:35:50,123.9,126.9,17.9,5
2023-05-25 12:35:55,123.9,126.9,17.9,5
2023-05-25 12:36:00,123.9,127.3,17.89,5
2023-05-25 12:36:05,123.9,127.3,17.9,5
2023-05-25 12:36:10,123.9,127.3,17.9,5
2023-05-25 12:36:15,123.9,127.3,17.9,5
2023-05-25 12:36:20,123.9,127.3,17.9,5
2023-05-25 12:36:25,123.9,127.3,17.89,5
2023-05-25 12:36:30,123.9,127.3,17.9,5
2023-05-25 12:36:35,123.9,127.3,17.9,5
2023-05-25 12:36:40,123.9,127.3,17.9,5
2023-05-25 12:36:45,123.9,127.7,17.89,5
2023-05-25 12:36:50,124,127.3,17.9,5
2023-05-25 12:36:55,124,127.3,17.9,5
2023-05-25 12:37:00,124,127.3,17.9,5
2023-05-25 12:37:05,123.9,127.3,17.9,5
2023-05-25 12:37:10,123.9,127.3,17.9,5
2023-05-25 12:37:15,123.9,127.3,17.9,5
2023-05-25 12:37:20,124,127.3,17.9,5
2023-05-25 12:37:25,124,127.3,17.9,5
2023-05-25 12:37:30,124,127.3,17.9,5
2023-05-25 12:37:35,124,127.3,17.9,5
2023-05-25 12:37:40,124,127.3,17.9,5
2023-05-25 12:37:45,124,127.3,17.9,5
2023-05-25 12:37:50,124,127.3,17.9,5
2023-05-25 12:37:55,124,127.7,17.9,5
2023-05-25 12:38:00,124,127.3,17.9,5
2023-05-25 12:38:05,124,127.7,17.9,5
2023-05-25 12:38:10,124,127.3,17.91,5
2023-05-25 12:38:15,124,127.3,17.91,5
2023-05-25 12:38:20,124,127.3,17.9,5
2023-05-25 12:38:25,124,127.3,17.9,5
2023-05-25 12:38:30,124,127.3,17.9,5
2023-05-25 12:38:35,124,127.3,17.9,5
2023-05-25 12:38:40,124,126.9,17.9,5
2023-05-25 12:38:45,124,127.3,17.9,5
2023-05-25 12:38:50,124,127.3,17.9,5
2023-05-25 12:38:55,124,127.3,17.9,5
2023-05-25 12:39:00,124,127.3,17.91,5
2023-05-25 12:39:05,124,127.3,17.9,5
2023-05-25 12:39:10,124,127.3,17.9,5
2023-05-25 12:39:15,124,127.3,17.9,5
2023-05-25 12:39:20,124,127.3,17.9,5
2023-05-25 12:39:25,124,127.3,17.91,5
2023-05-25 12:39:30,124,127.3,17.91,5
2023-05-25 12:39:35,124,127.3,17.9,5
2023-05-25 12:39:40,124,127.7,17.91,5
2023-05-25 12:39:45,124,127.3,17.91,5
2023-05-25 12:39:50,124,127.3,17.91,5
2023-05-25 12:39:55,124,127.3,17.91,5
2023-05-25 12:40:00,124,127.3,17.91,5
2023-05-25 12:40:05,124,127.7,17.91,5
2023-05-25 12:40:10,124,127.3,17.91,5
2023-05-25 12:40:15,124.1,127.3,17.91,5
2023-05-25 12:40:20,124,127.3,17.93,5
