"Plot Title: mgas_cb_poolDown_wl_2023-06-21"
"#","Date Time, GMT-04:00","Abs Pres, kPa (LGR S/N: 10906727, SEN S/N: 10906727)","Temp, °C (LGR S/N: 10906727, SEN S/N: 10906727)","Coupler Detached (LGR S/N: 10906727)","Coupler Attached (LGR S/N: 10906727)","Host Connected (LGR S/N: 10906727)","Stopped (LGR S/N: 10906727)","End Of File (LGR S/N: 10906727)"
11783,06/25/23 02:00:30 PM,100.284,26.000,,,,,
11784,06/25/23 02:01:00 PM,100.291,25.902,,,,,
11785,06/25/23 02:01:30 PM,100.281,25.902,,,,,
11786,06/25/23 02:02:00 PM,100.281,25.902,,,,,
11787,06/25/23 02:02:30 PM,100.281,25.902,,,,,
11788,06/25/23 02:03:00 PM,100.281,25.902,,,,,
11789,06/25/23 02:03:30 PM,100.291,25.902,,,,,
11790,06/25/23 02:04:00 PM,100.291,25.902,,,,,
11791,06/25/23 02:04:30 PM,100.281,25.902,,,,,
11792,06/25/23 02:05:00 PM,100.291,25.902,,,,,
11793,06/25/23 02:05:30 PM,100.291,25.902,,,,,
11794,06/25/23 02:06:00 PM,100.298,25.805,,,,,
11795,06/25/23 02:06:30 PM,100.277,25.805,,,,,
11796,06/25/23 02:07:00 PM,100.277,25.805,,,,,
11797,06/25/23 02:07:30 PM,100.287,25.805,,,,,
11798,06/25/23 02:08:00 PM,100.277,25.805,,,,,
11799,06/25/23 02:08:30 PM,100.287,25.805,,,,,
11800,06/25/23 02:09:00 PM,100.277,25.805,,,,,
11801,06/25/23 02:09:30 PM,100.277,25.805,,,,,
11802,06/25/23 02:10:00 PM,100.277,25.805,,,,,
11803,06/25/23 02:10:30 PM,100.273,25.708,,,,,
11804,06/25/23 02:11:00 PM,100.273,25.708,,,,,
11805,06/25/23 02:11:30 PM,100.284,25.708,,,,,
11806,06/25/23 02:12:00 PM,100.273,25.708,,,,,
11807,06/25/23 02:12:30 PM,100.273,25.708,,,,,
11808,06/25/23 02:13:00 PM,100.273,25.708,,,,,
11809,06/25/23 02:13:30 PM,100.273,25.708,,,,,
11810,06/25/23 02:14:00 PM,100.284,25.708,,,,,
11811,06/25/23 02:14:30 PM,100.273,25.708,,,,,
11812,06/25/23 02:15:00 PM,100.273,25.708,,,,,
11813,06/25/23 02:15:30 PM,100.273,25.708,,,,,
11814,06/25/23 02:16:00 PM,100.284,25.708,,,,,
11815,06/25/23 02:16:30 PM,100.284,25.708,,,,,
11816,06/25/23 02:17:00 PM,100.287,25.805,,,,,
11817,06/25/23 02:17:30 PM,100.298,25.805,,,,,
11818,06/25/23 02:18:00 PM,100.298,25.805,,,,,
11819,06/25/23 02:18:30 PM,100.277,25.805,,,,,
11820,06/25/23 02:19:00 PM,100.298,25.805,,,,,
11821,06/25/23 02:19:30 PM,100.298,25.805,,,,,
11822,06/25/23 02:20:00 PM,100.287,25.805,,,,,
11823,06/25/23 02:20:30 PM,100.287,25.805,,,,,
11824,06/25/23 02:21:00 PM,100.277,25.805,,,,,
11825,06/25/23 02:21:30 PM,100.291,25.902,,,,,
11826,06/25/23 02:22:00 PM,100.291,25.902,,,,,
11827,06/25/23 02:22:30 PM,100.291,25.902,,,,,
11828,06/25/23 02:23:00 PM,100.291,25.902,,,,,
11829,06/25/23 02:23:30 PM,100.281,25.902,,,,,
11830,06/25/23 02:24:00 PM,100.291,25.902,,,,,
11831,06/25/23 02:24:30 PM,100.281,25.902,,,,,
11832,06/25/23 02:25:00 PM,100.274,26.000,,,,,
11833,06/25/23 02:25:30 PM,100.274,26.000,,,,,
11834,06/25/23 02:26:00 PM,100.264,26.000,,,,,
11835,06/25/23 02:26:30 PM,100.274,26.000,,,,,
11836,06/25/23 02:27:00 PM,100.267,26.097,,,,,
11837,06/25/23 02:27:30 PM,100.278,26.097,,,,,
11838,06/25/23 02:28:00 PM,100.278,26.097,,,,,
11839,06/25/23 02:28:30 PM,100.278,26.097,,,,,
11840,06/25/23 02:29:00 PM,100.281,26.195,,,,,
11841,06/25/23 02:29:30 PM,100.281,26.195,,,,,
11842,06/25/23 02:30:00 PM,100.271,26.195,,,,,
11843,06/25/23 02:30:30 PM,100.271,26.195,,,,,
11844,06/25/23 02:31:00 PM,100.271,26.195,,,,,
11845,06/25/23 02:31:30 PM,100.261,26.195,,,,,
11846,06/25/23 02:32:00 PM,100.271,26.195,,,,,
11847,06/25/23 02:32:30 PM,100.285,26.292,,,,,
11848,06/25/23 02:33:00 PM,100.275,26.292,,,,,
11849,06/25/23 02:33:30 PM,100.264,26.292,,,,,
11850,06/25/23 02:34:00 PM,100.254,26.292,,,,,
11851,06/25/23 02:34:30 PM,100.264,26.292,,,,,
11852,06/25/23 02:35:00 PM,100.264,26.292,,,,,
11853,06/25/23 02:35:30 PM,100.254,26.292,,,,,
11854,06/25/23 02:36:00 PM,100.264,26.292,,,,,
11855,06/25/23 02:36:30 PM,100.268,26.390,,,,,
11856,06/25/23 02:37:00 PM,100.258,26.390,,,,,
11857,06/25/23 02:37:30 PM,100.258,26.390,,,,,
11858,06/25/23 02:38:00 PM,100.258,26.390,,,,,
11859,06/25/23 02:38:30 PM,100.268,26.390,,,,,
11860,06/25/23 02:39:00 PM,100.268,26.390,,,,,
11861,06/25/23 02:39:30 PM,100.251,26.488,,,,,
11862,06/25/23 02:40:00 PM,100.272,26.488,,,,,
11863,06/25/23 02:40:30 PM,100.272,26.488,,,,,
11864,06/25/23 02:41:00 PM,100.261,26.488,,,,,
11865,06/25/23 02:41:30 PM,100.251,26.488,,,,,
11866,06/25/23 02:42:00 PM,100.261,26.488,,,,,
11867,06/25/23 02:42:30 PM,100.241,26.488,,,,,
11868,06/25/23 02:43:00 PM,100.265,26.585,,,,,
11869,06/25/23 02:43:30 PM,100.265,26.585,,,,,
11870,06/25/23 02:44:00 PM,100.275,26.585,,,,,
11871,06/25/23 02:44:30 PM,100.265,26.585,,,,,
11872,06/25/23 02:45:00 PM,100.265,26.585,,,,,
11873,06/25/23 02:45:30 PM,100.265,26.585,,,,,
11874,06/25/23 02:46:00 PM,100.275,26.585,,,,,
11875,06/25/23 02:46:30 PM,100.279,26.683,,,,,
11876,06/25/23 02:47:00 PM,100.269,26.683,,,,,
11877,06/25/23 02:47:30 PM,100.279,26.683,,,,,
11878,06/25/23 02:48:00 PM,100.259,26.683,,,,,
11879,06/25/23 02:48:30 PM,100.269,26.683,,,,,
11880,06/25/23 02:49:00 PM,100.272,26.781,,,,,
11881,06/25/23 02:49:30 PM,100.272,26.781,,,,,
11882,06/25/23 02:50:00 PM,100.272,26.781,,,,,
11883,06/25/23 02:50:30 PM,100.272,26.781,,,,,
11884,06/25/23 02:51:00 PM,100.262,26.781,,,,,
11885,06/25/23 02:51:30 PM,100.252,26.781,,,,,
11886,06/25/23 02:52:00 PM,100.252,26.781,,,,,
11887,06/25/23 02:52:30 PM,100.242,26.781,,,,,
11888,06/25/23 02:53:00 PM,100.262,26.781,,,,,
11889,06/25/23 02:53:30 PM,100.252,26.781,,,,,
11890,06/25/23 02:54:00 PM,100.262,26.781,,,,,
11891,06/25/23 02:54:30 PM,100.252,26.781,,,,,
11892,06/25/23 02:55:00 PM,100.252,26.781,,,,,
11893,06/25/23 02:55:30 PM,100.256,26.879,,,,,
11894,06/25/23 02:56:00 PM,100.256,26.879,,,,,
11895,06/25/23 02:56:30 PM,100.245,26.879,,,,,
11896,06/25/23 02:57:00 PM,100.245,26.879,,,,,
11897,06/25/23 02:57:30 PM,100.245,26.879,,,,,
11898,06/25/23 02:58:00 PM,100.256,26.879,,,,,
11899,06/25/23 02:58:30 PM,100.256,26.879,,,,,
11900,06/25/23 02:59:00 PM,100.245,26.879,,,,,
11901,06/25/23 02:59:30 PM,100.245,26.879,,,,,
11902,06/25/23 03:00:00 PM,100.245,26.879,,,,,
11903,06/25/23 03:00:30 PM,100.245,26.879,,,,,
11904,06/25/23 03:01:00 PM,100.259,26.977,,,,,
11905,06/25/23 03:01:30 PM,100.249,26.977,,,,,
11906,06/25/23 03:02:00 PM,100.259,26.977,,,,,
11907,06/25/23 03:02:30 PM,100.259,26.977,,,,,
11908,06/25/23 03:03:00 PM,100.249,26.977,,,,,
11909,06/25/23 03:03:30 PM,100.249,26.977,,,,,
11910,06/25/23 03:04:00 PM,100.249,26.977,,,,,
11911,06/25/23 03:04:30 PM,100.249,26.977,,,,,
11912,06/25/23 03:05:00 PM,100.249,26.977,,,,,
11913,06/25/23 03:05:30 PM,100.249,26.977,,,,,
11914,06/25/23 03:06:00 PM,100.249,26.977,,,,,
11915,06/25/23 03:06:30 PM,100.245,26.879,,,,,
11916,06/25/23 03:07:00 PM,100.256,26.879,,,,,
11917,06/25/23 03:07:30 PM,100.245,26.879,,,,,
11918,06/25/23 03:08:00 PM,100.245,26.879,,,,,
11919,06/25/23 03:08:30 PM,100.235,26.879,,,,,
11920,06/25/23 03:09:00 PM,100.235,26.879,,,,,
11921,06/25/23 03:09:30 PM,100.235,26.879,,,,,
11922,06/25/23 03:10:00 PM,100.245,26.879,,,,,
11923,06/25/23 03:10:30 PM,100.235,26.879,,,,,
11924,06/25/23 03:11:00 PM,100.245,26.879,,,,,
11925,06/25/23 03:11:30 PM,100.235,26.879,,,,,
11926,06/25/23 03:12:00 PM,100.235,26.879,,,,,
11927,06/25/23 03:12:30 PM,100.235,26.879,,,,,
11928,06/25/23 03:13:00 PM,100.245,26.879,,,,,
11929,06/25/23 03:13:30 PM,100.235,26.879,,,,,
11930,06/25/23 03:14:00 PM,100.235,26.879,,,,,
11931,06/25/23 03:14:30 PM,100.235,26.879,,,,,
11932,06/25/23 03:15:00 PM,100.235,26.879,,,,,
11933,06/25/23 03:15:30 PM,100.235,26.879,,,,,
11934,06/25/23 03:16:00 PM,100.225,26.879,,,,,
11935,06/25/23 03:16:30 PM,100.235,26.879,,,,,
11936,06/25/23 03:17:00 PM,100.235,26.879,,,,,
11937,06/25/23 03:17:30 PM,100.235,26.879,,,,,
11938,06/25/23 03:18:00 PM,100.215,26.879,,,,,
11939,06/25/23 03:18:30 PM,100.204,26.879,,,,,
11940,06/25/23 03:19:00 PM,100.204,26.879,,,,,
11941,06/25/23 03:19:30 PM,100.215,26.879,,,,,
11942,06/25/23 03:20:00 PM,100.229,26.977,,,,,
11943,06/25/23 03:20:30 PM,100.229,26.977,,,,,
11944,06/25/23 03:21:00 PM,100.208,26.977,,,,,
11945,06/25/23 03:21:30 PM,100.229,26.977,,,,,
11946,06/25/23 03:22:00 PM,100.229,26.977,,,,,
11947,06/25/23 03:22:30 PM,100.229,26.977,,,,,
11948,06/25/23 03:23:00 PM,100.208,26.977,,,,,
11949,06/25/23 03:23:30 PM,100.208,26.977,,,,,
11950,06/25/23 03:24:00 PM,100.208,26.977,,,,,
11951,06/25/23 03:24:30 PM,100.229,26.977,,,,,
11952,06/25/23 03:25:00 PM,100.218,26.977,,,,,
11953,06/25/23 03:25:30 PM,100.229,26.977,,,,,
11954,06/25/23 03:26:00 PM,100.229,26.977,,,,,
11955,06/25/23 03:26:30 PM,100.218,26.977,,,,,
11956,06/25/23 03:27:00 PM,100.229,26.977,,,,,
11957,06/25/23 03:27:30 PM,100.229,26.977,,,,,
11958,06/25/23 03:28:00 PM,100.208,26.977,,,,,
11959,06/25/23 03:28:30 PM,100.218,26.977,,,,,
11960,06/25/23 03:29:00 PM,100.229,26.977,,,,,
11961,06/25/23 03:29:30 PM,100.218,26.977,,,,,
11962,06/25/23 03:30:00 PM,100.208,26.977,,,,,
11963,06/25/23 03:30:30 PM,100.229,26.977,,,,,
11964,06/25/23 03:31:00 PM,100.208,26.977,,,,,
11965,06/25/23 03:31:30 PM,100.208,26.977,,,,,
11966,06/25/23 03:32:00 PM,100.218,26.977,,,,,
11967,06/25/23 03:32:30 PM,100.218,26.977,,,,,
11968,06/25/23 03:33:00 PM,100.208,26.977,,,,,
11969,06/25/23 03:33:30 PM,100.201,27.075,,,,,
11970,06/25/23 03:34:00 PM,100.212,27.075,,,,,
11971,06/25/23 03:34:30 PM,100.222,27.075,,,,,
11972,06/25/23 03:35:00 PM,100.212,27.075,,,,,
11973,06/25/23 03:35:30 PM,100.212,27.075,,,,,
11974,06/25/23 03:36:00 PM,100.201,27.075,,,,,
11975,06/25/23 03:36:30 PM,100.212,27.075,,,,,
11976,06/25/23 03:37:00 PM,100.201,27.075,,,,,
11977,06/25/23 03:37:30 PM,100.212,27.075,,,,,
11978,06/25/23 03:38:00 PM,100.201,27.075,,,,,
11979,06/25/23 03:38:30 PM,100.201,27.075,,,,,
11980,06/25/23 03:39:00 PM,100.201,27.075,,,,,
11981,06/25/23 03:39:30 PM,100.201,27.075,,,,,
11982,06/25/23 03:40:00 PM,100.191,27.075,,,,,
11983,06/25/23 03:40:30 PM,100.191,27.075,,,,,
11984,06/25/23 03:41:00 PM,100.201,27.075,,,,,
11985,06/25/23 03:41:30 PM,100.201,27.075,,,,,
11986,06/25/23 03:42:00 PM,100.201,27.075,,,,,
11987,06/25/23 03:42:30 PM,100.201,27.075,,,,,
11988,06/25/23 03:43:00 PM,100.191,27.075,,,,,
11989,06/25/23 03:43:30 PM,100.201,27.075,,,,,
11990,06/25/23 03:44:00 PM,100.201,27.075,,,,,
11991,06/25/23 03:44:30 PM,100.191,27.075,,,,,
11992,06/25/23 03:45:00 PM,100.191,27.075,,,,,
11993,06/25/23 03:45:30 PM,100.201,27.075,,,,,
11994,06/25/23 03:46:00 PM,100.181,27.075,,,,,
11995,06/25/23 03:46:30 PM,100.201,27.075,,,,,
11996,06/25/23 03:47:00 PM,100.191,27.075,,,,,
11997,06/25/23 03:47:30 PM,100.191,27.075,,,,,
11998,06/25/23 03:48:00 PM,100.191,27.075,,,,,
11999,06/25/23 03:48:30 PM,100.181,27.075,,,,,
12000,06/25/23 03:49:00 PM,100.177,26.977,,,,,
12001,06/25/23 03:49:30 PM,100.177,26.977,,,,,
12002,06/25/23 03:50:00 PM,100.177,26.977,,,,,
12003,06/25/23 03:50:30 PM,100.177,26.977,,,,,
12004,06/25/23 03:51:00 PM,100.188,26.977,,,,,
12005,06/25/23 03:51:30 PM,100.177,26.977,,,,,
12006,06/25/23 03:52:00 PM,100.177,26.977,,,,,
12007,06/25/23 03:52:30 PM,100.177,26.977,,,,,
12008,06/25/23 03:53:00 PM,100.167,26.977,,,,,
12009,06/25/23 03:53:30 PM,100.177,26.977,,,,,
12010,06/25/23 03:54:00 PM,100.177,26.977,,,,,
12011,06/25/23 03:54:30 PM,100.177,26.977,,,,,
12012,06/25/23 03:55:00 PM,100.167,26.977,,,,,
12013,06/25/23 03:55:30 PM,100.167,26.977,,,,,
12014,06/25/23 03:56:00 PM,100.167,26.977,,,,,
12015,06/25/23 03:56:30 PM,100.157,26.977,,,,,
12016,06/25/23 03:57:00 PM,100.167,26.977,,,,,
12017,06/25/23 03:57:30 PM,100.177,26.977,,,,,
12018,06/25/23 03:58:00 PM,100.167,26.977,,,,,
12019,06/25/23 03:58:30 PM,100.177,26.977,,,,,
12020,06/25/23 03:59:00 PM,100.167,26.977,,,,,
12021,06/25/23 03:59:30 PM,100.167,26.977,,,,,
12022,06/25/23 04:00:00 PM,100.167,26.977,,,,,
12023,06/25/23 04:00:30 PM,100.167,26.977,,,,,
12024,06/25/23 04:01:00 PM,100.177,26.977,,,,,
12025,06/25/23 04:01:30 PM,100.167,26.977,,,,,
12026,06/25/23 04:02:00 PM,100.177,26.977,,,,,
12027,06/25/23 04:02:30 PM,100.167,26.977,,,,,
12028,06/25/23 04:03:00 PM,100.177,26.977,,,,,
12029,06/25/23 04:03:30 PM,100.167,26.977,,,,,
12030,06/25/23 04:04:00 PM,100.167,26.977,,,,,
12031,06/25/23 04:04:30 PM,100.177,26.977,,,,,
12032,06/25/23 04:05:00 PM,100.177,26.977,,,,,
12033,06/25/23 04:05:30 PM,100.157,26.977,,,,,
12034,06/25/23 04:06:00 PM,100.157,26.977,,,,,
12035,06/25/23 04:06:30 PM,100.167,26.977,,,,,
12036,06/25/23 04:07:00 PM,100.157,26.977,,,,,
12037,06/25/23 04:07:30 PM,100.157,26.977,,,,,
12038,06/25/23 04:08:00 PM,100.157,26.977,,,,,
12039,06/25/23 04:08:30 PM,100.157,26.977,,,,,
12040,06/25/23 04:09:00 PM,100.167,26.977,,,,,
12041,06/25/23 04:09:30 PM,100.157,26.977,,,,,
12042,06/25/23 04:10:00 PM,100.167,26.977,,,,,
12043,06/25/23 04:10:30 PM,100.157,26.977,,,,,
12044,06/25/23 04:11:00 PM,100.147,26.977,,,,,
12045,06/25/23 04:11:30 PM,100.147,26.977,,,,,
12046,06/25/23 04:12:00 PM,100.147,26.977,,,,,
12047,06/25/23 04:12:30 PM,100.147,26.977,,,,,
12048,06/25/23 04:13:00 PM,100.157,26.977,,,,,
12049,06/25/23 04:13:30 PM,100.147,26.977,,,,,
12050,06/25/23 04:14:00 PM,100.147,26.977,,,,,
12051,06/25/23 04:14:30 PM,100.157,26.977,,,,,
12052,06/25/23 04:15:00 PM,100.157,26.977,,,,,
12053,06/25/23 04:15:30 PM,100.157,26.977,,,,,
12054,06/25/23 04:16:00 PM,100.157,26.977,,,,,
12055,06/25/23 04:16:30 PM,100.147,26.977,,,,,
12056,06/25/23 04:17:00 PM,100.157,26.977,,,,,
12057,06/25/23 04:17:30 PM,100.147,26.977,,,,,
12058,06/25/23 04:18:00 PM,100.136,26.977,,,,,
12059,06/25/23 04:18:30 PM,100.147,26.977,,,,,
12060,06/25/23 04:19:00 PM,100.147,26.977,,,,,
12061,06/25/23 04:19:30 PM,100.147,26.977,,,,,
12062,06/25/23 04:20:00 PM,100.147,26.977,,,,,
12063,06/25/23 04:20:30 PM,100.136,26.977,,,,,
12064,06/25/23 04:21:00 PM,100.136,26.977,,,,,
12065,06/25/23 04:21:30 PM,100.136,26.977,,,,,
12066,06/25/23 04:22:00 PM,100.147,26.977,,,,,
12067,06/25/23 04:22:30 PM,100.147,26.977,,,,,
12068,06/25/23 04:23:00 PM,100.136,26.977,,,,,
12069,06/25/23 04:23:30 PM,100.126,26.977,,,,,
12070,06/25/23 04:24:00 PM,100.136,26.977,,,,,
12071,06/25/23 04:24:30 PM,100.136,26.977,,,,,
12072,06/25/23 04:25:00 PM,100.126,26.977,,,,,
12073,06/25/23 04:25:30 PM,100.126,26.977,,,,,
12074,06/25/23 04:26:00 PM,100.126,26.977,,,,,
12075,06/25/23 04:26:30 PM,100.126,26.977,,,,,
12076,06/25/23 04:27:00 PM,100.136,26.977,,,,,
12077,06/25/23 04:27:30 PM,100.136,26.977,,,,,
12078,06/25/23 04:28:00 PM,100.126,26.977,,,,,
12079,06/25/23 04:28:30 PM,100.136,26.977,,,,,
12080,06/25/23 04:29:00 PM,100.136,26.977,,,,,
12081,06/25/23 04:29:30 PM,100.126,26.977,,,,,
12082,06/25/23 04:30:00 PM,100.136,26.977,,,,,
12083,06/25/23 04:30:30 PM,100.136,26.977,,,,,
12084,06/25/23 04:31:00 PM,100.147,26.977,,,,,
12085,06/25/23 04:31:30 PM,100.147,26.977,,,,,
12086,06/25/23 04:32:00 PM,100.147,26.977,,,,,
12087,06/25/23 04:32:30 PM,100.136,26.977,,,,,
12088,06/25/23 04:33:00 PM,100.136,26.977,,,,,
12089,06/25/23 04:33:30 PM,100.136,26.977,,,,,
12090,06/25/23 04:34:00 PM,100.136,26.977,,,,,
12091,06/25/23 04:34:30 PM,100.136,26.977,,,,,
12092,06/25/23 04:35:00 PM,100.126,26.977,,,,,
12093,06/25/23 04:35:30 PM,100.147,26.977,,,,,
12094,06/25/23 04:36:00 PM,100.136,26.977,,,,,
12095,06/25/23 04:36:30 PM,100.136,26.977,,,,,
12096,06/25/23 04:37:00 PM,100.126,26.977,,,,,
12097,06/25/23 04:37:30 PM,100.147,26.977,,,,,
12098,06/25/23 04:38:00 PM,100.133,26.879,,,,,
12099,06/25/23 04:38:30 PM,100.133,26.879,,,,,
12100,06/25/23 04:39:00 PM,100.143,26.879,,,,,
12101,06/25/23 04:39:30 PM,100.133,26.879,,,,,
12102,06/25/23 04:40:00 PM,100.122,26.879,,,,,
12103,06/25/23 04:40:30 PM,100.122,26.879,,,,,
12104,06/25/23 04:41:00 PM,100.122,26.879,,,,,
12105,06/25/23 04:41:30 PM,100.133,26.879,,,,,
12106,06/25/23 04:42:00 PM,100.133,26.879,,,,,
12107,06/25/23 04:42:30 PM,100.122,26.879,,,,,
12108,06/25/23 04:43:00 PM,100.133,26.879,,,,,
12109,06/25/23 04:43:30 PM,100.122,26.879,,,,,
12110,06/25/23 04:44:00 PM,100.122,26.879,,,,,
12111,06/25/23 04:44:30 PM,100.122,26.879,,,,,
12112,06/25/23 04:45:00 PM,100.119,26.781,,,,,
12113,06/25/23 04:45:30 PM,100.119,26.781,,,,,
12114,06/25/23 04:46:00 PM,100.119,26.781,,,,,
12115,06/25/23 04:46:30 PM,100.119,26.781,,,,,
12116,06/25/23 04:47:00 PM,100.119,26.781,,,,,
12117,06/25/23 04:47:30 PM,100.119,26.781,,,,,
12118,06/25/23 04:48:00 PM,100.129,26.781,,,,,
12119,06/25/23 04:48:30 PM,100.129,26.781,,,,,
12120,06/25/23 04:49:00 PM,100.119,26.781,,,,,
12121,06/25/23 04:49:30 PM,100.129,26.781,,,,,
12122,06/25/23 04:50:00 PM,100.129,26.781,,,,,
12123,06/25/23 04:50:30 PM,100.119,26.781,,,,,
12124,06/25/23 04:51:00 PM,100.119,26.781,,,,,
12125,06/25/23 04:51:30 PM,100.109,26.781,,,,,
12126,06/25/23 04:52:00 PM,100.109,26.781,,,,,
12127,06/25/23 04:52:30 PM,100.109,26.781,,,,,
12128,06/25/23 04:53:00 PM,100.119,26.781,,,,,
12129,06/25/23 04:53:30 PM,100.119,26.781,,,,,
12130,06/25/23 04:54:00 PM,100.119,26.781,,,,,
12131,06/25/23 04:54:30 PM,100.119,26.781,,,,,
12132,06/25/23 04:55:00 PM,100.129,26.781,,,,,
12133,06/25/23 04:55:30 PM,100.119,26.781,,,,,
12134,06/25/23 04:56:00 PM,100.119,26.781,,,,,
12135,06/25/23 04:56:30 PM,100.119,26.781,,,,,
12136,06/25/23 04:57:00 PM,100.129,26.781,,,,,
12137,06/25/23 04:57:30 PM,100.119,26.781,,,,,
12138,06/25/23 04:58:00 PM,100.109,26.781,,,,,
12139,06/25/23 04:58:30 PM,100.109,26.781,,,,,
12140,06/25/23 04:59:00 PM,100.129,26.781,,,,,
12141,06/25/23 04:59:30 PM,100.119,26.781,,,,,
12142,06/25/23 05:00:00 PM,100.129,26.781,,,,,
12143,06/25/23 05:00:30 PM,100.119,26.781,,,,,
12144,06/25/23 05:01:00 PM,100.109,26.781,,,,,
12145,06/25/23 05:01:30 PM,100.129,26.781,,,,,
12146,06/25/23 05:02:00 PM,100.119,26.781,,,,,
12147,06/25/23 05:02:30 PM,100.119,26.781,,,,,
12148,06/25/23 05:03:00 PM,100.119,26.781,,,,,
12149,06/25/23 05:03:30 PM,100.129,26.781,,,,,
12150,06/25/23 05:04:00 PM,100.119,26.781,,,,,
12151,06/25/23 05:04:30 PM,100.119,26.781,,,,,
12152,06/25/23 05:05:00 PM,100.109,26.781,,,,,
12153,06/25/23 05:05:30 PM,100.109,26.781,,,,,
12154,06/25/23 05:06:00 PM,100.119,26.781,,,,,
12155,06/25/23 05:06:30 PM,100.119,26.781,,,,,
12156,06/25/23 05:07:00 PM,100.109,26.781,,,,,
12157,06/25/23 05:07:30 PM,100.119,26.781,,,,,
12158,06/25/23 05:08:00 PM,100.109,26.781,,,,,
12159,06/25/23 05:08:30 PM,100.112,26.879,,,,,
12160,06/25/23 05:09:00 PM,100.122,26.879,,,,,
12161,06/25/23 05:09:30 PM,100.122,26.879,,,,,
12162,06/25/23 05:10:00 PM,100.112,26.879,,,,,
12163,06/25/23 05:10:30 PM,100.112,26.879,,,,,
12164,06/25/23 05:11:00 PM,100.092,26.879,,,,,
12165,06/25/23 05:11:30 PM,100.102,26.879,,,,,
12166,06/25/23 05:12:00 PM,100.102,26.879,,,,,
12167,06/25/23 05:12:30 PM,100.102,26.879,,,,,
12168,06/25/23 05:13:00 PM,100.092,26.879,,,,,
12169,06/25/23 05:13:30 PM,100.092,26.879,,,,,
12170,06/25/23 05:14:00 PM,100.092,26.879,,,,,
12171,06/25/23 05:14:30 PM,100.102,26.879,,,,,
12172,06/25/23 05:15:00 PM,100.112,26.879,,,,,
12173,06/25/23 05:15:30 PM,100.102,26.879,,,,,
12174,06/25/23 05:16:00 PM,100.102,26.879,,,,,
12175,06/25/23 05:16:30 PM,100.092,26.879,,,,,
12176,06/25/23 05:17:00 PM,100.092,26.879,,,,,
12177,06/25/23 05:17:30 PM,100.092,26.879,,,,,
12178,06/25/23 05:18:00 PM,100.102,26.879,,,,,
12179,06/25/23 05:18:30 PM,100.092,26.879,,,,,
12180,06/25/23 05:19:00 PM,100.092,26.879,,,,,
12181,06/25/23 05:19:30 PM,100.102,26.879,,,,,
12182,06/25/23 05:20:00 PM,100.102,26.879,,,,,
12183,06/25/23 05:20:30 PM,100.092,26.879,,,,,
12184,06/25/23 05:21:00 PM,100.102,26.879,,,,,
12185,06/25/23 05:21:30 PM,100.092,26.879,,,,,
12186,06/25/23 05:22:00 PM,100.102,26.879,,,,,
12187,06/25/23 05:22:30 PM,100.081,26.879,,,,,
12188,06/25/23 05:23:00 PM,100.092,26.879,,,,,
12189,06/25/23 05:23:30 PM,100.092,26.879,,,,,
12190,06/25/23 05:24:00 PM,100.092,26.879,,,,,
12191,06/25/23 05:24:30 PM,100.102,26.879,,,,,
12192,06/25/23 05:25:00 PM,100.092,26.879,,,,,
12193,06/25/23 05:25:30 PM,100.092,26.879,,,,,
12194,06/25/23 05:26:00 PM,100.092,26.879,,,,,
12195,06/25/23 05:26:30 PM,100.098,26.781,,,,,
12196,06/25/23 05:27:00 PM,100.088,26.781,,,,,
12197,06/25/23 05:27:30 PM,100.078,26.781,,,,,
12198,06/25/23 05:28:00 PM,100.078,26.781,,,,,
12199,06/25/23 05:28:30 PM,100.088,26.781,,,,,
12200,06/25/23 05:29:00 PM,100.078,26.781,,,,,
12201,06/25/23 05:29:30 PM,100.078,26.781,,,,,
12202,06/25/23 05:30:00 PM,100.078,26.781,,,,,
12203,06/25/23 05:30:30 PM,100.078,26.781,,,,,
12204,06/25/23 05:31:00 PM,100.078,26.781,,,,,
12205,06/25/23 05:31:30 PM,100.078,26.781,,,,,
12206,06/25/23 05:32:00 PM,100.078,26.781,,,,,
12207,06/25/23 05:32:30 PM,100.078,26.781,,,,,
12208,06/25/23 05:33:00 PM,100.078,26.781,,,,,
12209,06/25/23 05:33:30 PM,100.078,26.781,,,,,
12210,06/25/23 05:34:00 PM,100.057,26.781,,,,,
12211,06/25/23 05:34:30 PM,100.057,26.781,,,,,
12212,06/25/23 05:35:00 PM,100.068,26.781,,,,,
12213,06/25/23 05:35:30 PM,100.078,26.781,,,,,
12214,06/25/23 05:36:00 PM,100.078,26.781,,,,,
12215,06/25/23 05:36:30 PM,100.078,26.781,,,,,
12216,06/25/23 05:37:00 PM,100.084,26.683,,,,,
12217,06/25/23 05:37:30 PM,100.074,26.683,,,,,
12218,06/25/23 05:38:00 PM,100.064,26.683,,,,,
12219,06/25/23 05:38:30 PM,100.074,26.683,,,,,
12220,06/25/23 05:39:00 PM,100.084,26.683,,,,,
12221,06/25/23 05:39:30 PM,100.074,26.683,,,,,
12222,06/25/23 05:40:00 PM,100.074,26.683,,,,,
12223,06/25/23 05:40:30 PM,100.084,26.683,,,,,
12224,06/25/23 05:41:00 PM,100.074,26.683,,,,,
12225,06/25/23 05:41:30 PM,100.054,26.683,,,,,
12226,06/25/23 05:42:00 PM,100.054,26.683,,,,,
