"Plot Title: mgas_wd_station_3_2023-06-06"
"#","Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 10710797, SEN S/N: 10710797)","Full Range, μS/cm (LGR S/N: 10710797, SEN S/N: 10710797)","Temp, °C (LGR S/N: 10710797, SEN S/N: 10710797)","Host Connected (LGR S/N: 10710797)","Stopped (LGR S/N: 10710797)","End Of File (LGR S/N: 10710797)"
1278,06/06/23 12:46:25 PM,126.0,125.9,21.22,,,
1279,06/06/23 12:46:30 PM,125.9,125.9,21.21,,,
1280,06/06/23 12:46:35 PM,126.0,125.9,21.22,,,
1281,06/06/23 12:46:40 PM,125.9,125.9,21.22,,,
1282,06/06/23 12:46:45 PM,126.0,125.9,21.22,,,
1283,06/06/23 12:46:50 PM,125.9,125.9,21.22,,,
1284,06/06/23 12:46:55 PM,125.9,125.9,21.22,,,
1285,06/06/23 12:47:00 PM,126.0,125.5,21.22,,,
1286,06/06/23 12:47:05 PM,125.9,125.9,21.22,,,
1287,06/06/23 12:47:10 PM,125.9,125.9,21.23,,,
1288,06/06/23 12:47:15 PM,126.0,125.9,21.23,,,
1289,06/06/23 12:47:20 PM,126.0,125.9,21.23,,,
1290,06/06/23 12:47:25 PM,125.9,125.9,21.23,,,
1291,06/06/23 12:47:30 PM,126.0,125.9,21.23,,,
1292,06/06/23 12:47:35 PM,126.0,125.9,21.23,,,
1293,06/06/23 12:47:40 PM,125.9,125.9,21.23,,,
1294,06/06/23 12:47:45 PM,126.0,125.9,21.22,,,
1295,06/06/23 12:47:50 PM,126.0,126.3,21.22,,,
1296,06/06/23 12:47:55 PM,126.0,125.9,21.22,,,
1297,06/06/23 12:48:00 PM,125.9,125.9,21.23,,,
1298,06/06/23 12:48:05 PM,126.0,125.9,21.23,,,
1299,06/06/23 12:48:10 PM,125.9,125.9,21.23,,,
1300,06/06/23 12:48:15 PM,126.0,125.9,21.23,,,
1301,06/06/23 12:48:20 PM,126.0,125.9,21.23,,,
1302,06/06/23 12:48:25 PM,126.0,125.9,21.23,,,
1303,06/06/23 12:48:30 PM,126.0,125.9,21.23,,,
1304,06/06/23 12:48:35 PM,125.9,125.9,21.25,,,
1305,06/06/23 12:48:40 PM,126.0,125.9,21.23,,,
1306,06/06/23 12:48:45 PM,126.0,125.9,21.23,,,
1307,06/06/23 12:48:50 PM,126.0,125.9,21.23,,,
1308,06/06/23 12:48:55 PM,126.0,125.9,21.23,,,
1309,06/06/23 12:49:00 PM,126.0,125.9,21.23,,,
1310,06/06/23 12:49:05 PM,125.9,125.9,21.25,,,
1311,06/06/23 12:49:10 PM,126.0,125.9,21.23,,,
1312,06/06/23 12:49:15 PM,126.0,125.9,21.23,,,
1313,06/06/23 12:49:20 PM,126.0,125.9,21.23,,,
1314,06/06/23 12:49:25 PM,125.9,125.9,21.25,,,
1315,06/06/23 12:49:30 PM,125.9,125.9,21.25,,,
1316,06/06/23 12:49:35 PM,125.9,125.9,21.25,,,
1317,06/06/23 12:49:40 PM,125.9,125.9,21.25,,,
1318,06/06/23 12:49:45 PM,125.9,125.9,21.25,,,
1319,06/06/23 12:49:50 PM,125.9,125.9,21.25,,,
1320,06/06/23 12:49:55 PM,125.9,125.9,21.26,,,
1321,06/06/23 12:50:00 PM,125.9,125.9,21.25,,,
1322,06/06/23 12:50:05 PM,125.9,125.9,21.26,,,
1323,06/06/23 12:50:10 PM,125.9,126.3,21.25,,,
1324,06/06/23 12:50:15 PM,125.9,125.9,21.25,,,
1325,06/06/23 12:50:20 PM,125.9,125.9,21.26,,,
1326,06/06/23 12:50:25 PM,125.9,125.9,21.25,,,
1327,06/06/23 12:50:30 PM,125.9,125.9,21.25,,,
1328,06/06/23 12:50:35 PM,125.9,125.9,21.26,,,
1329,06/06/23 12:50:40 PM,125.9,125.9,21.26,,,
1330,06/06/23 12:50:45 PM,125.9,125.9,21.26,,,
1331,06/06/23 12:50:50 PM,125.9,125.9,21.26,,,
1332,06/06/23 12:50:55 PM,126.0,125.9,21.26,,,
1333,06/06/23 12:51:00 PM,125.9,125.9,21.26,,,
1334,06/06/23 12:51:05 PM,126.0,125.9,21.26,,,
1335,06/06/23 12:51:10 PM,125.9,125.9,21.26,,,
1336,06/06/23 12:51:15 PM,126.0,125.9,21.26,,,
1337,06/06/23 12:51:20 PM,125.9,125.9,21.27,,,
1338,06/06/23 12:51:25 PM,126.0,125.9,21.26,,,
1339,06/06/23 12:51:30 PM,125.9,125.9,21.27,,,
1340,06/06/23 12:51:35 PM,126.0,125.9,21.26,,,
1341,06/06/23 12:51:40 PM,126.0,125.9,21.27,,,
1342,06/06/23 12:51:45 PM,125.9,125.9,21.26,,,
1343,06/06/23 12:51:50 PM,126.0,125.9,21.27,,,
1344,06/06/23 12:51:55 PM,125.9,125.9,21.27,,,
1345,06/06/23 12:52:00 PM,125.9,125.9,21.27,,,
1346,06/06/23 12:52:05 PM,126.0,125.9,21.27,,,
1347,06/06/23 12:52:10 PM,125.9,125.9,21.27,,,
1348,06/06/23 12:52:15 PM,125.9,125.9,21.27,,,
1349,06/06/23 12:52:20 PM,126.0,125.9,21.26,,,
1350,06/06/23 12:52:25 PM,126.0,125.9,21.27,,,
1351,06/06/23 12:52:30 PM,126.0,125.9,21.27,,,
1352,06/06/23 12:52:35 PM,125.9,125.9,21.27,,,
1353,06/06/23 12:52:40 PM,126.0,125.9,21.27,,,
1354,06/06/23 12:52:45 PM,126.0,125.9,21.27,,,
1355,06/06/23 12:52:50 PM,126.0,125.9,21.29,,,
1356,06/06/23 12:52:55 PM,126.0,125.9,21.27,,,
1357,06/06/23 12:53:00 PM,125.9,125.9,21.27,,,
1358,06/06/23 12:53:05 PM,125.9,125.9,21.29,,,
1359,06/06/23 12:53:10 PM,126.0,125.9,21.27,,,
1360,06/06/23 12:53:15 PM,125.9,125.9,21.27,,,
1361,06/06/23 12:53:20 PM,126.1,125.9,21.27,,,
1362,06/06/23 12:53:25 PM,126.0,125.9,21.29,,,
1363,06/06/23 12:53:30 PM,126.0,125.9,21.29,,,
1364,06/06/23 12:53:35 PM,126.0,125.9,21.29,,,
1365,06/06/23 12:53:40 PM,125.9,125.9,21.29,,,
1366,06/06/23 12:53:45 PM,125.9,125.9,21.27,,,
1367,06/06/23 12:53:50 PM,126.0,125.9,21.30,,,
1368,06/06/23 12:53:55 PM,126.0,125.9,21.27,,,
1369,06/06/23 12:54:00 PM,126.0,125.9,21.30,,,
1370,06/06/23 12:54:05 PM,125.9,125.9,21.29,,,
1371,06/06/23 12:54:10 PM,126.0,125.9,21.29,,,
1372,06/06/23 12:54:15 PM,126.0,125.9,21.29,,,
1373,06/06/23 12:54:20 PM,126.1,125.9,21.29,,,
1374,06/06/23 12:54:25 PM,126.1,125.9,21.30,,,
1375,06/06/23 12:54:30 PM,126.1,125.9,21.30,,,
1376,06/06/23 12:54:35 PM,126.0,125.9,21.30,,,
1377,06/06/23 12:54:40 PM,126.1,125.9,21.30,,,
1378,06/06/23 12:54:45 PM,126.1,125.9,21.30,,,
1379,06/06/23 12:54:50 PM,126.0,126.2,21.30,,,
1380,06/06/23 12:54:55 PM,126.1,125.9,21.30,,,
1381,06/06/23 12:55:00 PM,126.1,125.9,21.30,,,
1382,06/06/23 12:55:05 PM,126.0,126.2,21.30,,,
1383,06/06/23 12:55:10 PM,126.1,125.9,21.31,,,
1384,06/06/23 12:55:15 PM,126.0,125.9,21.31,,,
1385,06/06/23 12:55:20 PM,126.1,125.9,21.30,,,
1386,06/06/23 12:55:25 PM,126.1,126.2,21.31,,,
1387,06/06/23 12:55:30 PM,126.1,125.9,21.30,,,
1388,06/06/23 12:55:35 PM,126.1,125.9,21.30,,,
1389,06/06/23 12:55:40 PM,126.0,126.2,21.30,,,
1390,06/06/23 12:55:45 PM,126.1,125.9,21.31,,,
1391,06/06/23 12:55:50 PM,126.1,125.9,21.31,,,
1392,06/06/23 12:55:55 PM,126.1,125.9,21.31,,,
1393,06/06/23 12:56:00 PM,126.1,125.9,21.31,,,
1394,06/06/23 12:56:05 PM,126.1,125.9,21.30,,,
1395,06/06/23 12:56:10 PM,126.1,125.9,21.31,,,
1396,06/06/23 12:56:15 PM,126.1,126.2,21.33,,,
1397,06/06/23 12:56:20 PM,126.1,125.9,21.33,,,
1398,06/06/23 12:56:25 PM,126.1,125.9,21.31,,,
1399,06/06/23 12:56:30 PM,126.1,125.9,21.31,,,
1400,06/06/23 12:56:35 PM,126.1,125.9,21.31,,,
1401,06/06/23 12:56:40 PM,126.1,125.9,21.30,,,
1402,06/06/23 12:56:45 PM,126.2,126.2,21.31,,,
1403,06/06/23 12:56:50 PM,126.1,126.2,21.31,,,
1404,06/06/23 12:56:55 PM,126.2,125.9,21.31,,,
1405,06/06/23 12:57:00 PM,126.1,125.9,21.31,,,
1406,06/06/23 12:57:05 PM,126.1,125.9,21.33,,,
1407,06/06/23 12:57:10 PM,126.2,125.9,21.33,,,
1408,06/06/23 12:57:15 PM,126.2,126.2,21.33,,,
1409,06/06/23 12:57:20 PM,126.1,125.9,21.33,,,
1410,06/06/23 12:57:25 PM,126.1,126.2,21.33,,,
1411,06/06/23 12:57:30 PM,126.1,126.2,21.33,,,
1412,06/06/23 12:57:35 PM,126.2,126.2,21.33,,,
1413,06/06/23 12:57:40 PM,126.1,125.9,21.33,,,
1414,06/06/23 12:57:45 PM,126.2,126.2,21.33,,,
1415,06/06/23 12:57:50 PM,126.2,126.2,21.33,,,
1416,06/06/23 12:57:55 PM,126.1,125.9,21.33,,,
1417,06/06/23 12:58:00 PM,126.2,126.2,21.33,,,
1418,06/06/23 12:58:05 PM,126.2,126.2,21.33,,,
1419,06/06/23 12:58:10 PM,126.2,126.2,21.33,,,
1420,06/06/23 12:58:15 PM,126.1,125.9,21.33,,,
1421,06/06/23 12:58:20 PM,126.1,125.9,21.31,,,
1422,06/06/23 12:58:25 PM,126.2,125.9,21.33,,,
1423,06/06/23 12:58:30 PM,126.2,125.9,21.33,,,
1424,06/06/23 12:58:35 PM,126.2,125.9,21.33,,,
1425,06/06/23 12:58:40 PM,126.1,125.9,21.33,,,
1426,06/06/23 12:58:45 PM,126.2,125.9,21.33,,,
1427,06/06/23 12:58:50 PM,126.2,126.2,21.34,,,
1428,06/06/23 12:58:55 PM,126.1,125.9,21.34,,,
1429,06/06/23 12:59:00 PM,126.2,126.2,21.34,,,
1430,06/06/23 12:59:05 PM,126.1,125.9,21.33,,,
1431,06/06/23 12:59:10 PM,126.2,126.2,21.33,,,
1432,06/06/23 12:59:15 PM,126.2,125.9,21.34,,,
1433,06/06/23 12:59:20 PM,126.2,125.9,21.33,,,
1434,06/06/23 12:59:25 PM,126.1,125.9,21.34,,,
1435,06/06/23 12:59:30 PM,126.1,126.2,21.33,,,
1436,06/06/23 12:59:35 PM,126.2,126.2,21.34,,,
1437,06/06/23 12:59:40 PM,126.2,125.9,21.34,,,
1438,06/06/23 12:59:45 PM,126.2,125.9,21.34,,,
1439,06/06/23 12:59:50 PM,126.2,125.9,21.34,,,
1440,06/06/23 12:59:55 PM,126.2,125.9,21.34,,,
1441,06/06/23 01:00:00 PM,126.2,126.2,21.34,,,
1442,06/06/23 01:00:05 PM,126.2,126.2,21.35,,,
1443,06/06/23 01:00:10 PM,126.2,126.2,21.34,,,
1444,06/06/23 01:00:15 PM,126.2,126.2,21.34,,,
1445,06/06/23 01:00:20 PM,126.2,126.2,21.36,,,
1446,06/06/23 01:00:25 PM,126.2,126.2,21.34,,,
1447,06/06/23 01:00:30 PM,126.2,125.9,21.34,,,
1448,06/06/23 01:00:35 PM,126.2,125.9,21.34,,,
1449,06/06/23 01:00:40 PM,126.2,125.9,21.34,,,
1450,06/06/23 01:00:45 PM,126.2,126.2,21.34,,,
1451,06/06/23 01:00:50 PM,126.2,125.9,21.35,,,
1452,06/06/23 01:00:55 PM,126.2,126.2,21.34,,,
1453,06/06/23 01:01:00 PM,126.2,126.2,21.34,,,
1454,06/06/23 01:01:05 PM,126.2,125.9,21.35,,,
1455,06/06/23 01:01:10 PM,126.2,125.9,21.35,,,
1456,06/06/23 01:01:15 PM,126.2,126.2,21.35,,,
1457,06/06/23 01:01:20 PM,126.2,126.2,21.35,,,
1458,06/06/23 01:01:25 PM,126.2,126.2,21.35,,,
1459,06/06/23 01:01:30 PM,126.2,126.2,21.35,,,
1460,06/06/23 01:01:35 PM,126.2,125.9,21.35,,,
1461,06/06/23 01:01:40 PM,126.2,126.2,21.35,,,
1462,06/06/23 01:01:45 PM,126.2,125.9,21.36,,,
1463,06/06/23 01:01:50 PM,126.2,126.2,21.35,,,
1464,06/06/23 01:01:55 PM,126.2,125.9,21.35,,,
1465,06/06/23 01:02:00 PM,126.2,126.2,21.35,,,
1466,06/06/23 01:02:05 PM,126.2,126.2,21.35,,,
1467,06/06/23 01:02:10 PM,126.2,125.9,21.34,,,
1468,06/06/23 01:02:15 PM,126.2,126.2,21.36,,,
1469,06/06/23 01:02:20 PM,126.2,126.2,21.35,,,
1470,06/06/23 01:02:25 PM,126.2,126.2,21.36,,,
1471,06/06/23 01:02:30 PM,126.2,126.2,21.36,,,
1472,06/06/23 01:02:35 PM,126.2,125.9,21.35,,,
1473,06/06/23 01:02:40 PM,126.2,125.9,21.35,,,
1474,06/06/23 01:02:45 PM,126.2,126.2,21.35,,,
1475,06/06/23 01:02:50 PM,126.2,126.2,21.36,,,
1476,06/06/23 01:02:55 PM,126.2,126.2,21.36,,,
1477,06/06/23 01:03:00 PM,126.2,126.2,21.36,,,
1478,06/06/23 01:03:05 PM,126.2,125.9,21.36,,,
1479,06/06/23 01:03:10 PM,126.2,126.2,21.34,,,
1480,06/06/23 01:03:15 PM,126.2,126.2,21.35,,,
1481,06/06/23 01:03:20 PM,126.2,126.2,21.35,,,
1482,06/06/23 01:03:25 PM,126.2,125.9,21.36,,,
1483,06/06/23 01:03:30 PM,126.2,125.9,21.36,,,
1484,06/06/23 01:03:35 PM,126.2,126.2,21.36,,,
1485,06/06/23 01:03:40 PM,126.2,126.2,21.36,,,
1486,06/06/23 01:03:45 PM,126.2,125.9,21.38,,,
1487,06/06/23 01:03:50 PM,126.2,125.9,21.36,,,
1488,06/06/23 01:03:55 PM,126.2,126.2,21.36,,,
1489,06/06/23 01:04:00 PM,126.2,125.9,21.36,,,
1490,06/06/23 01:04:05 PM,126.2,125.9,21.36,,,
1491,06/06/23 01:04:10 PM,126.2,125.9,21.36,,,
1492,06/06/23 01:04:15 PM,126.2,125.9,21.38,,,
1493,06/06/23 01:04:20 PM,126.2,125.9,21.36,,,
1494,06/06/23 01:04:25 PM,126.2,126.2,21.36,,,
1495,06/06/23 01:04:30 PM,126.2,126.2,21.38,,,
1496,06/06/23 01:04:35 PM,126.2,126.2,21.38,,,
1497,06/06/23 01:04:40 PM,126.2,126.2,21.36,,,
1498,06/06/23 01:04:45 PM,126.2,126.2,21.38,,,
1499,06/06/23 01:04:50 PM,126.2,126.2,21.36,,,
1500,06/06/23 01:04:55 PM,126.2,125.9,21.38,,,
1501,06/06/23 01:05:00 PM,126.2,126.2,21.36,,,
1502,06/06/23 01:05:05 PM,126.3,126.2,21.36,,,
1503,06/06/23 01:05:10 PM,126.2,126.2,21.38,,,
1504,06/06/23 01:05:15 PM,126.2,126.2,21.36,,,
1505,06/06/23 01:05:20 PM,126.2,126.2,21.38,,,
1506,06/06/23 01:05:25 PM,126.2,126.2,21.38,,,
1507,06/06/23 01:05:30 PM,126.2,125.9,21.38,,,
1508,06/06/23 01:05:35 PM,126.2,126.2,21.38,,,
1509,06/06/23 01:05:40 PM,126.2,125.9,21.38,,,
1510,06/06/23 01:05:45 PM,126.2,126.2,21.38,,,
1511,06/06/23 01:05:50 PM,126.2,126.2,21.38,,,
1512,06/06/23 01:05:55 PM,126.2,125.9,21.38,,,
1513,06/06/23 01:06:00 PM,126.2,126.2,21.36,,,
1514,06/06/23 01:06:05 PM,126.2,126.2,21.38,,,
1515,06/06/23 01:06:10 PM,126.2,126.2,21.36,,,
1516,06/06/23 01:06:15 PM,126.2,126.2,21.38,,,
1517,06/06/23 01:06:20 PM,126.2,126.2,21.38,,,
1518,06/06/23 01:06:25 PM,126.3,126.2,21.38,,,
1519,06/06/23 01:06:30 PM,126.2,126.2,21.38,,,
1520,06/06/23 01:06:35 PM,126.2,126.2,21.38,,,
1521,06/06/23 01:06:40 PM,126.2,126.2,21.38,,,
1522,06/06/23 01:06:45 PM,126.2,126.2,21.38,,,
1523,06/06/23 01:06:50 PM,126.2,125.9,21.38,,,
1524,06/06/23 01:06:55 PM,126.2,126.2,21.38,,,
1525,06/06/23 01:07:00 PM,126.2,126.2,21.38,,,
1526,06/06/23 01:07:05 PM,126.2,126.2,21.38,,,
1527,06/06/23 01:07:10 PM,126.2,126.2,21.38,,,
1528,06/06/23 01:07:15 PM,126.2,126.2,21.38,,,
1529,06/06/23 01:07:20 PM,126.2,126.2,21.38,,,
1530,06/06/23 01:07:25 PM,126.3,126.2,21.38,,,
1531,06/06/23 01:07:30 PM,126.3,126.2,21.38,,,
1532,06/06/23 01:07:35 PM,126.3,126.2,21.36,,,
1533,06/06/23 01:07:40 PM,126.2,126.2,21.38,,,
1534,06/06/23 01:07:45 PM,126.2,126.2,21.38,,,
1535,06/06/23 01:07:50 PM,126.2,126.2,21.38,,,
1536,06/06/23 01:07:55 PM,126.3,126.2,21.38,,,
1537,06/06/23 01:08:00 PM,126.2,126.2,21.38,,,
1538,06/06/23 01:08:05 PM,126.2,125.9,21.38,,,
1539,06/06/23 01:08:10 PM,126.3,126.2,21.38,,,
1540,06/06/23 01:08:15 PM,126.2,126.2,21.38,,,
1541,06/06/23 01:08:20 PM,126.2,126.2,21.38,,,
1542,06/06/23 01:08:25 PM,126.2,126.2,21.39,,,
1543,06/06/23 01:08:30 PM,126.2,126.2,21.38,,,
1544,06/06/23 01:08:35 PM,126.3,126.2,21.39,,,
1545,06/06/23 01:08:40 PM,126.2,126.2,21.39,,,
1546,06/06/23 01:08:45 PM,126.3,126.2,21.39,,,
1547,06/06/23 01:08:50 PM,126.2,126.2,21.38,,,
1548,06/06/23 01:08:55 PM,126.3,126.2,21.38,,,
1549,06/06/23 01:09:00 PM,126.2,126.2,21.36,,,
1550,06/06/23 01:09:05 PM,126.2,126.2,21.38,,,
1551,06/06/23 01:09:10 PM,126.2,126.2,21.38,,,
1552,06/06/23 01:09:15 PM,126.3,126.2,21.38,,,
1553,06/06/23 01:09:20 PM,126.2,126.2,21.38,,,
1554,06/06/23 01:09:25 PM,126.2,126.2,21.39,,,
1555,06/06/23 01:09:30 PM,126.3,126.2,21.39,,,
1556,06/06/23 01:09:35 PM,126.3,126.2,21.38,,,
1557,06/06/23 01:09:40 PM,126.3,126.2,21.38,,,
1558,06/06/23 01:09:45 PM,126.3,126.2,21.38,,,
1559,06/06/23 01:09:50 PM,126.2,126.2,21.39,,,
1560,06/06/23 01:09:55 PM,126.2,126.2,21.39,,,
1561,06/06/23 01:10:00 PM,126.3,126.2,21.38,,,
1562,06/06/23 01:10:05 PM,126.3,126.2,21.38,,,
1563,06/06/23 01:10:10 PM,126.2,126.2,21.39,,,
1564,06/06/23 01:10:15 PM,126.3,126.2,21.38,,,
1565,06/06/23 01:10:20 PM,126.2,126.2,21.39,,,
1566,06/06/23 01:10:25 PM,126.3,126.2,21.39,,,
1567,06/06/23 01:10:30 PM,126.3,126.2,21.39,,,
1568,06/06/23 01:10:35 PM,126.3,126.2,21.38,,,
1569,06/06/23 01:10:40 PM,126.3,125.9,21.39,,,
1570,06/06/23 01:10:45 PM,126.3,126.2,21.39,,,
1571,06/06/23 01:10:50 PM,126.3,126.2,21.39,,,
1572,06/06/23 01:10:55 PM,126.3,126.2,21.39,,,
1573,06/06/23 01:11:00 PM,126.3,126.2,21.38,,,
1574,06/06/23 01:11:05 PM,126.3,126.2,21.38,,,
1575,06/06/23 01:11:10 PM,126.3,126.2,21.38,,,
1576,06/06/23 01:11:15 PM,126.2,126.2,21.39,,,
1577,06/06/23 01:11:20 PM,126.3,126.2,21.39,,,
1578,06/06/23 01:11:25 PM,126.3,126.2,21.38,,,
1579,06/06/23 01:11:30 PM,126.2,126.2,21.39,,,
1580,06/06/23 01:11:35 PM,126.3,126.2,21.39,,,
1581,06/06/23 01:11:40 PM,126.3,126.2,21.39,,,
1582,06/06/23 01:11:45 PM,126.3,126.2,21.39,,,
1583,06/06/23 01:11:50 PM,126.3,126.2,21.39,,,
1584,06/06/23 01:11:55 PM,126.2,126.2,21.39,,,
1585,06/06/23 01:12:00 PM,126.3,126.2,21.39,,,
1586,06/06/23 01:12:05 PM,126.3,126.2,21.39,,,
1587,06/06/23 01:12:10 PM,126.3,126.2,21.39,,,
1588,06/06/23 01:12:15 PM,126.3,126.2,21.40,,,
1589,06/06/23 01:12:20 PM,126.3,126.2,21.39,,,
1590,06/06/23 01:12:25 PM,126.3,126.2,21.40,,,
1591,06/06/23 01:12:30 PM,126.3,126.2,21.39,,,
1592,06/06/23 01:12:35 PM,126.3,126.2,21.39,,,
1593,06/06/23 01:12:40 PM,126.3,126.2,21.39,,,
1594,06/06/23 01:12:45 PM,126.3,126.2,21.39,,,
1595,06/06/23 01:12:50 PM,126.3,126.2,21.40,,,
1596,06/06/23 01:12:55 PM,126.3,126.2,21.39,,,
1597,06/06/23 01:13:00 PM,126.3,126.2,21.40,,,
1598,06/06/23 01:13:05 PM,126.4,126.2,21.39,,,
1599,06/06/23 01:13:10 PM,126.3,126.2,21.39,,,
1600,06/06/23 01:13:15 PM,126.3,126.2,21.39,,,
1601,06/06/23 01:13:20 PM,126.3,126.2,21.39,,,
1602,06/06/23 01:13:25 PM,126.3,126.2,21.40,,,
1603,06/06/23 01:13:30 PM,126.3,126.2,21.40,,,
1604,06/06/23 01:13:35 PM,126.3,126.2,21.39,,,
1605,06/06/23 01:13:40 PM,126.3,126.2,21.40,,,
1606,06/06/23 01:13:45 PM,126.4,126.2,21.39,,,
1607,06/06/23 01:13:50 PM,126.3,126.2,21.39,,,
1608,06/06/23 01:13:55 PM,126.4,126.2,21.39,,,
1609,06/06/23 01:14:00 PM,126.4,126.2,21.40,,,
1610,06/06/23 01:14:05 PM,126.3,126.2,21.40,,,
1611,06/06/23 01:14:10 PM,126.3,126.2,21.40,,,
1612,06/06/23 01:14:15 PM,126.3,126.2,21.40,,,
1613,06/06/23 01:14:20 PM,126.4,126.2,21.40,,,
1614,06/06/23 01:14:25 PM,126.3,126.2,21.40,,,
1615,06/06/23 01:14:30 PM,126.3,126.2,21.40,,,
1616,06/06/23 01:14:35 PM,126.4,126.2,21.40,,,
1617,06/06/23 01:14:40 PM,126.3,126.2,21.40,,,
1618,06/06/23 01:14:45 PM,126.3,126.2,21.39,,,
1619,06/06/23 01:14:50 PM,126.3,126.2,21.40,,,
1620,06/06/23 01:14:55 PM,126.3,126.2,21.39,,,
1621,06/06/23 01:15:00 PM,126.3,126.2,21.40,,,
1622,06/06/23 01:15:05 PM,126.4,126.2,21.42,,,
1623,06/06/23 01:15:10 PM,126.3,126.2,21.42,,,
1624,06/06/23 01:15:15 PM,126.4,126.2,21.40,,,
1625,06/06/23 01:15:20 PM,126.4,126.2,21.42,,,
1626,06/06/23 01:15:25 PM,126.3,126.2,21.40,,,
1627,06/06/23 01:15:30 PM,126.3,126.2,21.40,,,
1628,06/06/23 01:15:35 PM,126.4,126.2,21.42,,,
1629,06/06/23 01:15:40 PM,126.4,126.2,21.40,,,
1630,06/06/23 01:15:45 PM,126.4,126.2,21.40,,,
1631,06/06/23 01:15:50 PM,126.3,126.2,21.42,,,
1632,06/06/23 01:15:55 PM,126.3,126.2,21.42,,,
1633,06/06/23 01:16:00 PM,126.4,126.2,21.42,,,
1634,06/06/23 01:16:05 PM,126.4,126.2,21.40,,,
1635,06/06/23 01:16:10 PM,126.4,126.2,21.42,,,
1636,06/06/23 01:16:15 PM,126.4,126.2,21.42,,,
1637,06/06/23 01:16:20 PM,126.4,126.2,21.40,,,
1638,06/06/23 01:16:25 PM,126.3,126.2,21.42,,,
1639,06/06/23 01:16:30 PM,126.4,126.2,21.42,,,
1640,06/06/23 01:16:35 PM,126.4,126.2,21.42,,,
1641,06/06/23 01:16:40 PM,126.3,126.2,21.42,,,
1642,06/06/23 01:16:45 PM,126.4,126.2,21.42,,,
1643,06/06/23 01:16:50 PM,126.4,126.2,21.40,,,
1644,06/06/23 01:16:55 PM,126.3,126.2,21.42,,,
1645,06/06/23 01:17:00 PM,126.5,126.2,21.42,,,
1646,06/06/23 01:17:05 PM,126.3,126.2,21.42,,,
1647,06/06/23 01:17:10 PM,126.4,126.2,21.42,,,
1648,06/06/23 01:17:15 PM,126.4,126.2,21.42,,,
1649,06/06/23 01:17:20 PM,126.4,126.2,21.40,,,
1650,06/06/23 01:17:25 PM,126.4,126.2,21.43,,,
1651,06/06/23 01:17:30 PM,126.4,126.2,21.42,,,
1652,06/06/23 01:17:35 PM,126.4,126.2,21.42,,,
1653,06/06/23 01:17:40 PM,126.3,126.2,21.42,,,
1654,06/06/23 01:17:45 PM,126.4,126.2,21.43,,,
1655,06/06/23 01:17:50 PM,126.4,126.2,21.43,,,
1656,06/06/23 01:17:55 PM,126.4,126.2,21.43,,,
1657,06/06/23 01:18:00 PM,126.4,126.2,21.43,,,
1658,06/06/23 01:18:05 PM,126.4,126.2,21.44,,,
1659,06/06/23 01:18:10 PM,126.4,126.2,21.43,,,
1660,06/06/23 01:18:15 PM,126.4,126.2,21.43,,,
1661,06/06/23 01:18:20 PM,126.4,126.2,21.44,,,
1662,06/06/23 01:18:25 PM,126.4,126.2,21.43,,,
1663,06/06/23 01:18:30 PM,126.4,126.6,21.43,,,
1664,06/06/23 01:18:35 PM,126.4,126.2,21.43,,,
1665,06/06/23 01:18:40 PM,126.4,126.2,21.43,,,
1666,06/06/23 01:18:45 PM,126.4,126.2,21.44,,,
1667,06/06/23 01:18:50 PM,126.4,126.2,21.44,,,
1668,06/06/23 01:18:55 PM,126.4,126.2,21.44,,,
1669,06/06/23 01:19:00 PM,126.4,126.2,21.44,,,
1670,06/06/23 01:19:05 PM,126.4,126.2,21.44,,,
1671,06/06/23 01:19:10 PM,126.4,126.2,21.43,,,
1672,06/06/23 01:19:15 PM,126.5,126.2,21.44,,,
1673,06/06/23 01:19:20 PM,126.4,126.2,21.43,,,
1674,06/06/23 01:19:25 PM,126.4,126.2,21.44,,,
1675,06/06/23 01:19:30 PM,126.4,126.2,21.44,,,
1676,06/06/23 01:19:35 PM,126.5,126.2,21.44,,,
1677,06/06/23 01:19:40 PM,126.4,126.2,21.44,,,
1678,06/06/23 01:19:45 PM,126.4,126.2,21.44,,,
1679,06/06/23 01:19:50 PM,126.4,126.2,21.44,,,
1680,06/06/23 01:19:55 PM,126.4,126.2,21.44,,,
1681,06/06/23 01:20:00 PM,126.5,126.2,21.46,,,
1682,06/06/23 01:20:05 PM,126.5,126.2,21.46,,,
1683,06/06/23 01:20:10 PM,126.5,126.2,21.46,,,
1684,06/06/23 01:20:15 PM,126.4,126.2,21.44,,,
1685,06/06/23 01:20:20 PM,126.5,126.2,21.46,,,
1686,06/06/23 01:20:25 PM,126.5,126.2,21.46,,,
1687,06/06/23 01:20:30 PM,126.4,126.2,21.46,,,
1688,06/06/23 01:20:35 PM,126.4,126.2,21.46,,,
1689,06/06/23 01:20:40 PM,126.5,126.2,21.46,,,
1690,06/06/23 01:20:45 PM,126.4,126.2,21.44,,,
1691,06/06/23 01:20:50 PM,126.5,126.6,21.46,,,
1692,06/06/23 01:20:55 PM,126.5,126.2,21.46,,,
1693,06/06/23 01:21:00 PM,126.4,126.2,21.46,,,
1694,06/06/23 01:21:05 PM,126.5,126.2,21.47,,,
1695,06/06/23 01:21:10 PM,126.5,126.2,21.47,,,
